"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","SEX","AGE","MARST","RACE","RACED","HCOVPRIV","EDUC","EDUCD","WKSWORK1","INCWAGE"
2022,202201,390384,2022010093508,9188.4,2022003903841,470113,4,1,9188.4,2,18,6,8,801,2,6,63,52,5000
2022,202201,390546,2022010097607,1773.2,2022003905461,450013,3,1,1773.2,1,19,6,1,100,1,6,65,52,5000
2022,202201,390707,2022010102670,1128.4,2022003907071,300013,4,1,1128.4,2,43,6,1,100,1,6,63,0,0
2022,202201,390868,2022010106990,4352.4,2022003908681,60213,3,1,4352.4,1,52,6,1,100,1,6,64,0,0
2022,202201,391029,2022010112021,6931.6,2022003910291,140613,3,1,6931.6,1,40,3,1,100,1,7,71,4,0
2022,202201,391190,2022010117114,1289.6,2022003911901,300013,4,1,1289.6,1,50,6,2,200,1,6,63,52,5000
2022,202201,391352,2022010122429,11122.8,2022003913521,140513,3,1,11122.8,1,43,6,1,100,1,7,71,0,0
2022,202201,391674,2022010132107,806.0,2022003916741,330213,3,1,806.0,1,65,4,1,100,1,6,63,0,0
2022,202201,391835,2022010137186,4513.6,2022003918351,390013,3,1,4513.6,1,36,6,2,200,1,6,64,0,0
2022,202201,391996,2022010141722,6770.4,2022003919961,370013,4,1,6770.4,1,34,6,1,100,2,10,101,52,28000
2022,202201,392158,2022010145916,8543.6,2022003921581,140613,4,1,8543.6,1,20,6,6,610,2,7,71,20,11000
2022,202201,392319,2022010150649,9833.2,2022003923191,150413,4,1,9833.2,2,19,6,1,100,2,7,71,0,0
2022,202201,392480,2022010155058,1450.8,2022003924801,470213,4,1,1450.8,2,28,4,1,100,2,6,63,52,4500
2022,202201,392641,2022010160231,2579.2,2022003926411,390013,3,1,2579.2,1,43,6,1,100,1,6,63,50,115000
2022,202201,392802,2022010165017,4836.0,2022003928021,140613,4,1,4836.0,1,18,6,5,500,2,8,81,0,0
2022,202201,393286,2022010179070,6770.4,2022003932861,180013,4,1,6770.4,2,18,6,8,834,2,6,63,0,0
2022,202201,393770,2022000012685,17248.4,2022003937701,110013,1,2,22406.8,1,62,1,1,100,2,6,65,52,98000
2022,202201,393931,2022000017851,11928.8,2022003939311,90013,1,1,11928.8,1,40,1,1,100,2,10,101,52,150000
2022,202201,393931,2022000017851,11928.8,2022003939311,90013,1,2,13057.2,2,41,1,1,100,2,10,101,0,0
2022,202201,394092,2022000024108,8221.2,2022003940921,10013,1,1,8060.0,2,25,6,1,100,2,6,63,52,22500
2022,202201,394092,2022000024108,8221.2,2022003940921,10013,1,2,8543.6,1,26,6,1,100,1,4,40,52,20000
2022,202201,394414,2022000034715,38365.6,2022003944141,260013,1,1,38365.6,2,48,4,1,100,2,6,63,52,38000
2022,202201,394414,2022000034715,38365.6,2022003944141,260013,1,2,32562.4,1,22,6,1,100,1,6,63,52,12000
2022,202201,394576,2022000040463,2418.0,2022003945761,40013,1,1,2256.8,2,37,1,1,100,2,6,64,52,40000
2022,202201,394576,2022000040463,2418.0,2022003945761,40013,1,2,1934.4,1,39,1,1,100,2,8,81,52,85000
2022,202201,394737,2022000046472,55452.8,2022003947371,150213,1,1,55452.8,1,27,6,2,200,2,6,63,52,45000
2022,202201,394737,2022000046472,55452.8,2022003947371,150213,1,2,75119.2,1,33,6,2,200,1,6,63,0,0
2022,202201,395220,2022000062783,12573.6,2022003952201,150113,1,1,12573.6,2,50,1,1,100,2,10,101,52,85000
2022,202201,395220,2022000062783,12573.6,2022003952201,150113,1,2,12412.4,1,45,1,1,100,2,11,114,52,40000
2022,202201,395220,2022000062783,12573.6,2022003952201,150113,1,3,11606.4,2,21,6,1,100,2,8,81,48,12000
2022,202201,395220,2022000062783,12573.6,2022003952201,150113,1,4,23212.8,2,18,6,1,100,2,6,63,4,1200
2022,202201,395382,2022000069175,10639.2,2022003953821,290013,1,1,10800.4,2,59,6,1,100,2,8,81,52,62000
2022,202201,395704,2022000079819,14830.4,2022003957041,410013,1,1,14830.4,2,58,3,2,200,2,6,65,52,80000
2022,202201,395865,2022000084730,6770.4,2022003958651,190013,1,1,6770.4,2,32,1,1,100,2,10,101,52,18500
2022,202201,395865,2022000084730,6770.4,2022003958651,190013,1,2,4836.0,1,33,1,1,100,2,8,81,36,37000
2022,202201,396026,2022000090030,10155.6,2022003960261,100013,1,1,9994.4,1,39,1,1,100,2,11,116,26,115000
2022,202201,396026,2022000090030,10155.6,2022003960261,100013,1,2,12412.4,2,44,1,1,100,2,10,101,26,14400
2022,202201,396188,2022000095252,9027.2,2022003961881,160213,1,1,9027.2,1,58,1,7,700,2,2,23,52,72000
2022,202201,396188,2022000095252,9027.2,2022003961881,160213,1,2,7415.2,2,48,1,1,100,1,3,30,0,0
2022,202201,396188,2022000095252,9027.2,2022003961881,160213,1,3,7415.2,1,21,6,8,826,2,6,63,52,30000
2022,202201,396349,2022000101174,19827.6,2022003963491,170013,1,1,19827.6,1,36,1,1,100,2,8,81,52,70000
2022,202201,396349,2022000101174,19827.6,2022003963491,170013,1,2,13702.0,2,42,1,1,100,2,11,114,52,70000
2022,202201,396671,2022000112462,6770.4,2022003966711,230213,1,1,6770.4,2,63,5,8,830,1,6,63,0,0
2022,202201,396832,2022000117656,14185.6,2022003968321,290013,1,1,14185.6,2,61,5,1,100,2,10,101,52,0
2022,202201,397155,2022000128730,10155.6,2022003971551,160313,1,1,10155.6,2,55,6,1,100,2,11,115,52,100000
2022,202201,397155,2022000128730,10155.6,2022003971551,160313,1,2,10155.6,2,18,6,1,100,1,6,63,52,4000
2022,202201,397477,2022000139329,10316.8,2022003974771,140213,1,1,10478.0,1,63,1,1,100,2,10,101,24,75000
2022,202201,397477,2022000139329,10316.8,2022003974771,140213,1,2,10800.4,2,57,1,1,100,2,10,101,36,52000
2022,202201,397638,2022000144866,13540.8,2022003976381,430013,1,1,13702.0,1,36,1,1,100,2,7,71,52,59000
2022,202201,397638,2022000144866,13540.8,2022003976381,430013,1,2,16442.4,2,32,1,1,100,2,10,101,52,52000
2022,202201,398122,2022000161860,5480.8,2022003981221,100013,1,1,5642.0,2,62,1,1,100,1,6,63,0,0
2022,202201,398122,2022000161860,5480.8,2022003981221,100013,1,2,7092.8,1,59,1,1,100,2,6,63,51,42000
2022,202201,398283,2022000167013,7254.0,2022003982831,180013,1,1,7254.0,2,22,6,1,100,2,7,71,30,37000
2022,202201,398283,2022000167013,7254.0,2022003982831,180013,1,2,10639.2,1,24,6,1,100,2,6,64,52,34000
2022,202201,398283,2022000167013,7254.0,2022003982831,180013,1,3,10478.0,1,63,4,1,100,2,6,64,0,0
2022,202201,398444,2022000172385,27565.2,2022003984441,140513,1,1,27565.2,1,27,6,1,100,2,10,101,52,135000
2022,202201,398444,2022000172385,27565.2,2022003984441,140513,1,2,26598.0,2,27,6,1,100,2,10,101,52,90000
2022,202201,398606,2022000176935,3707.6,2022003986061,30013,1,1,3707.6,1,45,6,8,802,2,6,63,52,50000
2022,202201,398767,2022000182456,12573.6,2022003987671,80113,1,1,12573.6,1,50,4,1,100,2,10,101,52,42700
2022,202201,398767,2022000182456,12573.6,2022003987671,80113,1,2,16442.4,2,20,6,1,100,1,7,71,52,20000
2022,202201,398928,2022000187983,6286.8,2022003989281,410013,1,1,6125.6,1,54,1,1,100,2,7,71,0,0
2022,202201,398928,2022000187983,6286.8,2022003989281,410013,1,2,3868.8,2,43,1,1,100,2,8,81,52,70000
2022,202201,399412,2022000204120,5158.4,2022003994121,450013,1,1,5319.6,1,62,1,1,100,2,6,61,52,50000
2022,202201,399412,2022000204120,5158.4,2022003994121,450013,1,2,7254.0,2,58,1,8,802,2,4,40,52,60000
2022,202201,399573,2022000209574,45780.8,2022003995731,130513,1,1,45780.8,2,39,6,2,200,2,7,71,52,60000
2022,202201,399734,2022000214972,12896.0,2022003997341,130213,1,1,12896.0,1,32,1,8,801,1,7,71,49,55000
2022,202201,399734,2022000214972,12896.0,2022003997341,130213,1,2,14346.8,2,32,1,1,100,2,5,50,0,0
2022,202201,399734,2022000214972,12896.0,2022003997341,130213,1,5,11606.4,1,30,6,1,100,2,10,101,52,67000
2022,202201,399895,2022000221157,6286.8,2022003998951,160613,1,1,6286.8,2,52,1,8,826,1,6,63,52,35000
2022,202201,399895,2022000221157,6286.8,2022003998951,160613,1,2,5642.0,1,60,1,8,826,1,10,101,52,29000
2022,202201,400056,2022000227229,7898.8,2022004000561,50013,1,1,7898.8,1,52,4,1,100,1,4,40,0,0
2022,202201,400218,2022000233133,9027.2,2022004002181,150613,1,1,9027.2,2,63,2,2,200,2,7,71,0,0
2022,202201,400218,2022000233133,9027.2,2022004002181,150613,1,2,16281.2,1,34,6,2,200,2,6,63,52,15000
2022,202201,400379,2022000238587,9994.4,2022004003791,150113,1,1,10155.6,1,46,1,1,100,2,10,101,52,100000
2022,202201,400379,2022000238587,9994.4,2022004003791,150113,1,2,10155.6,2,46,1,1,100,2,10,101,52,100000
2022,202201,400540,2022000243697,9994.4,2022004005401,160713,1,1,9994.4,1,56,1,1,100,2,7,71,52,57000
2022,202201,400540,2022000243697,9994.4,2022004005401,160713,1,2,8221.2,2,50,1,1,100,2,6,65,0,0
2022,202201,400540,2022000243697,9994.4,2022004005401,160713,1,3,15314.0,2,27,6,1,100,2,6,63,52,25000
2022,202201,400540,2022000243697,9994.4,2022004005401,160713,1,4,10316.8,1,18,6,1,100,2,6,63,0,0
2022,202201,400540,2022000243697,9994.4,2022004005401,160713,1,7,14346.8,1,30,2,8,801,2,6,61,0,0
2022,202201,400701,2022000250050,13863.2,2022004007011,250013,1,1,13863.2,1,57,1,1,100,2,6,65,52,60000
2022,202201,400701,2022000250050,13863.2,2022004007011,250013,1,2,17732.0,2,56,1,1,100,2,7,71,20,3500
2022,202201,400862,2022000255671,12573.6,2022004008621,370013,1,1,12573.6,1,30,1,2,200,2,7,71,52,23500
2022,202201,400862,2022000255671,12573.6,2022004008621,370013,1,2,44007.6,2,31,1,2,200,2,7,71,52,35000
2022,202201,401024,2022000261381,8382.4,2022004010241,420013,1,1,8221.2,1,61,1,1,100,2,6,63,0,0
2022,202201,401024,2022000261381,8382.4,2022004010241,420013,1,2,8543.6,2,52,1,1,100,2,6,63,52,72000
2022,202201,401185,2022000267265,10155.6,2022004011851,410013,1,1,10155.6,1,42,4,1,100,1,8,81,52,0
2022,202201,401507,2022000278670,3707.6,2022004015071,460013,1,1,3546.4,1,58,1,8,801,2,10,101,52,35800
2022,202201,401507,2022000278670,3707.6,2022004015071,460013,1,2,4191.2,2,60,1,8,801,2,5,50,0,0
2022,202201,401507,2022000278670,3707.6,2022004015071,460013,1,3,2740.4,2,30,6,8,801,1,4,40,52,6000
2022,202201,401507,2022000278670,3707.6,2022004015071,460013,1,4,5480.8,1,29,6,8,801,1,6,63,52,41600
2022,202201,401507,2022000278670,3707.6,2022004015071,460013,1,5,3546.4,2,27,6,8,801,2,7,71,52,30000
2022,202201,401668,2022000284177,7415.2,2022004016681,240013,1,1,7576.4,1,53,1,1,100,1,6,64,52,41800
2022,202201,401668,2022000284177,7415.2,2022004016681,240013,1,2,13540.8,2,41,1,1,100,1,10,101,0,0
2022,202201,401668,2022000284177,7415.2,2022004016681,240013,1,3,11284.0,1,22,6,1,100,2,7,71,52,20000
2022,202201,401991,2022000294605,8866.0,2022004019911,230213,1,1,8866.0,2,34,1,1,100,1,6,65,52,40200
2022,202201,401991,2022000294605,8866.0,2022004019911,230213,1,2,9833.2,1,37,1,1,100,1,6,63,52,70000
2022,202201,402152,2022000299882,64480.0,2022004021521,200013,1,1,64480.0,1,43,1,1,100,2,10,101,52,260000
2022,202201,402152,2022000299882,64480.0,2022004021521,200013,1,2,64318.8,2,44,1,1,100,2,8,81,0,0
2022,202201,402313,2022000305916,8543.6,2022004023131,280013,1,1,8543.6,2,60,5,1,100,2,8,81,52,55000
2022,202201,402313,2022000305916,8543.6,2022004023131,280013,1,2,19021.6,2,24,6,1,100,2,8,81,20,4500
2022,202201,402474,2022000311590,5158.4,2022004024741,30013,1,1,5158.4,2,32,1,1,100,1,8,81,44,58000
2022,202201,402474,2022000311590,5158.4,2022004024741,30013,1,2,8382.4,1,33,1,1,100,1,6,64,20,20000
2022,202201,402636,2022000316643,6609.2,2022004026361,440013,1,1,6609.2,2,34,1,8,826,1,3,30,52,13000
2022,202201,402636,2022000316643,6609.2,2022004026361,440013,1,2,4997.2,1,41,1,8,826,1,0,2,0,0
2022,202201,402797,2022000322683,5964.4,2022004027971,140613,1,2,7415.2,1,51,6,2,200,2,6,61,52,47300
2022,202201,403119,2022000333392,18054.4,2022004031191,160213,1,1,18054.4,1,43,1,6,620,2,10,101,52,110000
2022,202201,403119,2022000333392,18054.4,2022004031191,160213,1,2,15475.2,2,41,1,6,620,2,7,71,0,0
2022,202201,403280,2022000339060,11445.2,2022004032801,180013,1,1,11445.2,1,54,1,1,100,2,11,114,52,112000
2022,202201,403280,2022000339060,11445.2,2022004032801,180013,1,2,12896.0,2,51,1,8,802,2,6,63,52,35000
2022,202201,403603,2022000349950,13540.8,2022004036031,200013,1,1,13540.8,2,59,1,1,100,2,6,63,52,42000
2022,202201,403603,2022000349950,13540.8,2022004036031,200013,1,2,16281.2,1,63,1,1,100,2,6,63,1,1000
2022,202201,403764,2022000355795,12896.0,2022004037641,160613,1,1,12896.0,2,38,3,7,700,1,2,23,0,0
2022,202201,403925,2022000361473,8704.8,2022004039251,220113,1,1,8704.8,1,30,1,1,100,1,10,101,52,34000
2022,202201,403925,2022000361473,8704.8,2022004039251,220113,1,2,14669.2,2,29,1,1,100,1,10,101,52,22000
2022,202201,404248,2022000372096,112356.4,2022004042481,250013,1,1,112517.6,2,26,1,1,100,2,8,81,52,55000
2022,202201,404248,2022000372096,112356.4,2022004042481,250013,1,2,96881.2,1,25,1,1,100,2,8,81,52,50000
2022,202201,404409,2022000377454,29499.6,2022004044091,10013,1,1,29338.4,2,53,1,1,100,2,6,64,52,30000
2022,202201,404409,2022000377454,29499.6,2022004044091,10013,1,2,19182.8,1,46,1,1,100,2,6,65,52,100000
2022,202201,404409,2022000377454,29499.6,2022004044091,10013,1,3,9994.4,1,18,6,1,100,2,6,63,30,10000
2022,202201,404570,2022000383091,11284.0,2022004045701,10013,1,1,11284.0,1,65,1,1,100,2,8,81,0,0
2022,202201,404570,2022000383091,11284.0,2022004045701,10013,1,2,12896.0,2,61,1,1,100,2,6,63,40,10000
2022,202201,404731,2022000388981,9349.6,2022004047311,130513,1,1,9349.6,1,62,4,1,100,1,6,65,52,60000
2022,202201,404892,2022000394821,69316.0,2022004048921,430013,1,1,69477.2,1,34,1,2,200,2,6,63,52,37000
2022,202201,404892,2022000394821,69316.0,2022004048921,430013,1,2,69477.2,2,34,1,2,200,2,6,63,52,24000
2022,202201,405054,2022000400210,8866.0,2022004050541,160713,1,2,8543.6,2,57,6,2,200,1,6,63,50,14000
2022,202201,405054,2022000400210,8866.0,2022004050541,160713,1,3,14185.6,1,50,6,2,200,1,6,63,52,20000
2022,202201,405215,2022000405555,41428.4,2022004052151,140313,1,1,41428.4,1,43,1,1,100,2,6,63,0,0
2022,202201,405215,2022000405555,41428.4,2022004052151,140313,1,2,45136.0,2,46,1,1,100,2,10,101,0,0
2022,202201,405698,2022000422587,2901.6,2022004056981,310013,1,1,2740.4,1,61,4,2,200,1,6,63,0,0
2022,202201,405860,2022000428098,125574.8,2022004058601,310013,1,1,125574.8,2,26,6,2,200,1,6,63,52,15000
2022,202201,406021,2022000434018,10961.6,2022004060211,380013,1,1,10800.4,1,36,6,1,100,2,7,71,52,38000
2022,202201,406182,2022000438887,8382.4,2022004061821,310013,1,1,8221.2,1,56,4,1,100,2,6,63,52,20800
2022,202201,406343,2022000443799,6286.8,2022004063431,470113,1,1,6286.8,1,48,1,1,100,2,10,101,52,100000
2022,202201,406343,2022000443799,6286.8,2022004063431,470113,1,2,4030.0,2,45,1,1,100,2,11,116,52,85000
2022,202201,406504,2022000450648,10639.2,2022004065041,100013,1,1,10639.2,2,43,6,1,100,2,6,63,52,36000
2022,202201,406666,2022000456437,17409.6,2022004066661,130513,1,1,17570.8,1,57,1,2,200,2,10,101,52,48000
2022,202201,406666,2022000456437,17409.6,2022004066661,130513,1,2,15958.8,2,64,1,2,200,1,10,101,10,16700
2022,202201,406988,2022000466939,15958.8,2022004069881,320013,1,1,15958.8,1,41,4,7,700,2,10,101,52,62000
2022,202201,407149,2022000472675,62545.6,2022004071491,470213,1,1,62384.4,2,45,1,7,700,2,10,101,40,0
2022,202201,407149,2022000472675,62545.6,2022004071491,470213,1,2,44813.6,1,57,1,7,700,2,10,101,2,1500
2022,202201,407149,2022000472675,62545.6,2022004071491,470213,1,3,61094.8,1,26,6,7,700,1,10,101,46,16800
2022,202201,407310,2022000477530,22084.4,2022004073101,380013,1,1,22084.4,1,40,6,2,200,2,7,71,52,80000
2022,202201,407472,2022000483504,9349.6,2022004074721,150313,1,1,9349.6,1,46,1,1,100,1,6,63,48,40000
2022,202201,407472,2022000483504,9349.6,2022004074721,150313,1,2,10639.2,2,38,1,1,100,1,6,63,48,40000
2022,202201,407633,2022000488981,3385.2,2022004076331,280013,1,2,4191.2,1,59,4,2,200,2,6,63,52,34000
2022,202201,407794,2022000494219,9994.4,2022004077941,150113,1,1,9833.2,1,45,1,1,100,2,10,101,0,0
2022,202201,407794,2022000494219,9994.4,2022004077941,150113,1,2,16926.0,2,40,1,8,801,2,10,101,52,280000
2022,202201,408116,2022000505645,11928.8,2022004081161,150313,1,1,11767.6,1,59,6,2,200,2,10,101,52,68000
2022,202201,408278,2022000510977,10316.8,2022004082781,130213,1,1,10478.0,2,57,1,1,100,2,11,115,0,0
2022,202201,408278,2022000510977,10316.8,2022004082781,130213,1,2,11122.8,1,58,1,1,100,2,11,115,52,187000
2022,202201,408278,2022000510977,10316.8,2022004082781,130213,1,3,10639.2,2,23,6,1,100,2,6,65,0,0
2022,202201,408600,2022000521583,17570.8,2022004086001,140813,1,2,18376.8,2,33,1,6,600,2,6,63,52,19500
2022,202201,408761,2022000527266,9027.2,2022004087611,120013,1,1,9027.2,1,64,1,2,200,1,6,65,52,12000
2022,202201,408761,2022000527266,9027.2,2022004087611,120013,1,2,7254.0,2,55,1,2,200,2,6,63,52,25000
2022,202201,408761,2022000527266,9027.2,2022004087611,120013,1,3,13379.6,1,21,6,2,200,2,6,63,52,30000
2022,202201,408922,2022000532748,15475.2,2022004089221,440013,1,1,15636.4,1,60,1,1,100,2,7,71,52,51000
2022,202201,408922,2022000532748,15475.2,2022004089221,440013,1,2,12412.4,2,60,1,1,100,2,7,71,52,77000
2022,202201,409084,2022000538622,8866.0,2022004090841,160613,1,2,9672.0,1,51,4,1,100,1,6,64,0,0
2022,202201,409245,2022000544001,7898.8,2022004092451,150413,1,1,7898.8,2,27,6,1,100,2,10,101,52,35000
2022,202201,409245,2022000544001,7898.8,2022004092451,150413,1,2,11928.8,2,26,6,1,100,2,11,114,40,70000
2022,202201,409406,2022000549907,8866.0,2022004094061,130413,1,1,8866.0,2,60,1,1,100,2,10,101,0,0
2022,202201,409406,2022000549907,8866.0,2022004094061,130413,1,2,9510.8,1,59,1,1,100,2,10,101,52,240000
2022,202201,409567,2022000555531,9994.4,2022004095671,160213,1,2,11122.8,1,53,6,1,100,2,8,81,52,23300
2022,202201,409567,2022000555531,9994.4,2022004095671,160213,1,3,17248.4,2,28,6,8,801,1,8,81,8,2300
2022,202201,409728,2022000560689,8543.6,2022004097281,130413,1,1,8543.6,1,45,1,1,100,2,11,114,52,220000
2022,202201,409728,2022000560689,8543.6,2022004097281,130413,1,2,9672.0,2,44,1,1,100,2,10,101,30,10000
2022,202201,409890,2022000565984,9833.2,2022004098901,90013,1,1,9994.4,1,42,1,1,100,1,8,81,52,35000
2022,202201,409890,2022000565984,9833.2,2022004098901,90013,1,2,10961.6,2,42,1,1,100,1,8,81,52,85000
2022,202201,410051,2022000572321,19827.6,2022004100511,220113,1,1,19827.6,1,26,1,1,100,1,5,50,52,40000
2022,202201,410051,2022000572321,19827.6,2022004100511,220113,1,2,20311.2,2,21,1,1,100,2,6,63,52,28000
2022,202201,410534,2022000589901,8543.6,2022004105341,380013,1,1,8543.6,2,55,2,2,200,2,6,65,52,7500
2022,202201,410534,2022000589901,8543.6,2022004105341,380013,1,2,14508.0,2,53,3,2,200,1,7,71,13,800
2022,202201,410534,2022000589901,8543.6,2022004105341,380013,1,3,13218.4,1,56,6,2,200,2,8,81,52,25000
2022,202201,410696,2022000595429,27404.0,2022004106961,160613,1,1,27404.0,1,28,1,8,826,2,10,101,52,52000
2022,202201,410696,2022000595429,27404.0,2022004106961,160613,1,2,31434.0,2,28,1,8,826,2,10,101,52,38000
2022,202201,411018,2022000606188,7415.2,2022004110181,220113,1,1,7415.2,1,55,4,2,200,2,7,71,52,0
2022,202201,411179,2022000610593,2418.0,2022004111791,290013,1,1,2418.0,2,61,1,1,100,1,5,50,0,0
2022,202201,411179,2022000610593,2418.0,2022004111791,290013,1,2,2740.4,1,60,1,1,100,1,6,63,0,0
2022,202201,411663,2022000627548,4674.8,2022004116631,390013,1,1,4674.8,2,63,6,2,200,2,6,63,52,14400
2022,202201,411824,2022000633133,16120.0,2022004118241,100013,1,1,16281.2,2,40,4,1,100,2,10,101,44,50000
2022,202201,411985,2022000639050,11928.8,2022004119851,230213,1,1,11928.8,2,42,3,2,200,2,10,101,52,85000
2022,202201,412146,2022000644832,37398.4,2022004121461,150113,1,1,37398.4,1,47,6,7,700,1,6,63,52,0
2022,202201,412308,2022000650337,7254.0,2022004123081,10013,1,2,8382.4,2,62,1,1,100,1,6,63,26,12000
2022,202201,412469,2022000655488,11767.6,2022004124691,170013,1,1,11767.6,2,27,1,1,100,2,10,101,52,33000
2022,202201,412469,2022000655488,11767.6,2022004124691,170013,1,2,9349.6,1,29,1,1,100,1,3,30,52,15000
2022,202201,412630,2022000661684,11928.8,2022004126301,340013,1,1,11767.6,1,19,6,1,100,2,7,71,26,6900
2022,202201,412630,2022000661684,11928.8,2022004126301,340013,1,2,19666.4,1,19,6,1,100,2,7,71,10,6300
2022,202201,412630,2022000661684,11928.8,2022004126301,340013,1,3,13863.2,1,19,6,8,826,2,7,71,13,3900
2022,202201,412952,2022000673063,18215.6,2022004129521,300013,1,1,18215.6,2,52,4,1,100,2,11,114,52,65000
2022,202201,412952,2022000673063,18215.6,2022004129521,300013,1,2,11284.0,2,42,6,1,100,2,10,101,52,90000
2022,202201,413114,2022000678485,9188.4,2022004131141,450013,1,1,9188.4,2,45,4,1,100,2,7,71,45,26000
2022,202201,413114,2022000678485,9188.4,2022004131141,450013,1,2,6931.6,1,20,6,8,801,1,6,61,52,16100
2022,202201,413114,2022000678485,9188.4,2022004131141,450013,1,3,10639.2,1,47,4,1,100,2,6,63,51,12000
2022,202201,413275,2022000684255,7415.2,2022004132751,470113,1,1,7415.2,2,42,1,1,100,2,10,101,52,44000
2022,202201,413436,2022000689322,11284.0,2022004134361,170013,1,1,11284.0,1,51,4,1,100,2,6,63,52,93000
2022,202201,413597,2022000695443,19988.8,2022004135971,370013,1,1,20150.0,1,61,4,2,200,1,6,63,51,15000
2022,202201,413758,2022000700550,10478.0,2022004137581,440013,1,1,10316.8,2,64,6,2,200,1,3,30,0,0
2022,202201,413920,2022000705989,24018.8,2022004139201,140613,1,1,23857.6,2,47,6,1,100,2,10,101,52,48000
2022,202201,413920,2022000705989,24018.8,2022004139201,140613,1,2,22245.6,1,46,6,1,100,2,6,63,52,69000
2022,202201,414081,2022000711744,2256.8,2022004140811,350013,1,1,2256.8,1,52,1,8,802,2,10,101,52,42000
2022,202201,414081,2022000711744,2256.8,2022004140811,350013,1,2,3868.8,2,49,1,1,100,2,10,101,52,55000
2022,202201,414081,2022000711744,2256.8,2022004140811,350013,1,3,2256.8,1,18,6,8,802,2,6,65,0,0
2022,202201,414242,2022000717722,12573.6,2022004142421,240013,1,2,18860.4,2,56,1,2,200,2,10,101,52,147000
2022,202201,414403,2022000723935,10961.6,2022004144031,160713,1,1,11122.8,1,57,1,2,200,2,6,65,52,26000
2022,202201,414403,2022000723935,10961.6,2022004144031,160713,1,2,9349.6,2,63,1,2,200,2,6,63,0,0
2022,202201,414403,2022000723935,10961.6,2022004144031,160713,1,3,14830.4,2,26,6,2,200,2,8,81,52,31000
2022,202201,414564,2022000729362,19182.8,2022004145641,130513,1,1,19182.8,2,64,1,1,100,2,7,71,20,20000
2022,202201,414726,2022000735708,26598.0,2022004147261,150113,1,1,26598.0,1,40,1,1,100,2,11,114,52,120000
